0,1,2,3,4,5
5925293,0.1865971592107291,5,2022-06-12,False,True
5925295,0.134313435219958,5,2022-06-12,False,True
5925325,0.17947038445056965,5,2022-06-12,False,True
5925297,0.23165082798047332,5,2022-06-12,False,True
5925294,0.09516698878423455,5,2022-06-12,False,True
5925280,0.058550289699620416,5,2022-06-15,False,True
5925281,0.0,5,2022-06-15,False,True
5925277,0.2261466387398829,5,2022-06-15,False,True
5925276,0.5308942868210765,5,2022-06-15,False,True
5925282,0.08374035208415041,5,2022-06-15,False,True
5925275,1.1024945305015106e-17,5,2022-06-16,False,True
5925284,4.66368447044049e-18,5,2022-06-16,False,True
5925279,1.025882317362502,5,2022-06-16,False,True
5925278,1.5648877895462073e-16,5,2022-06-16,False,True
5925283,0.0006082610015926332,5,2022-06-16,False,True
5925259,0.011384844502849422,5,2022-06-19,True,True
5925285,0.11314697149971033,5,2022-06-19,True,True
5925258,0.1396561626992353,5,2022-06-19,True,True
5925264,0.12313064171770087,5,2022-06-19,True,True
5925262,0.23215452211154486,5,2022-06-19,True,True
5925261,0.13237496853021347,5,2022-06-19,True,True
5925260,0.15224276341120915,5,2022-06-19,True,True
5925256,0.15181428236969616,5,2022-06-19,True,True
5925242,0.6477836888241669,5,2022-06-25,False,True
5925246,0.13977296719918406,5,2022-06-25,False,True
5925240,0.049948063526661673,5,2022-06-25,False,True
5925238,0.1392482467255006,5,2022-06-25,False,True
5925237,0.6028499530683916,5,2022-06-26,False,True
5925245,0.062447823653528696,5,2022-06-26,False,True
5925241,0.09945870870501147,5,2022-06-26,False,True
5925243,0.10604791492256303,5,2022-06-26,False,True
5925244,0.09412520464766239,5,2022-06-26,False,True
5925239,0.03697920267229704,5,2022-06-26,False,True
5925221,0.7075032674045505,5,2022-07-02,False,True
5925225,0.0961884787652521,5,2022-07-02,False,True
5925226,0.14104669242085363,5,2022-07-02,False,True
5925224,0.1033637374168167,5,2022-07-02,False,True
5925223,0.13883711471638002,5,2022-07-03,False,True
5925228,0.071252940312907,5,2022-07-03,False,True
5925227,0.36553207151473355,5,2022-07-03,False,True
5925220,0.3693167646802197,5,2022-07-03,False,True
5925229,0.09452566514781552,5,2022-07-03,False,True
5925201,0.07903533949062093,5,2022-07-09,False,True
5925200,0.42980459440983065,5,2022-07-09,False,True
5925186,0.4902178352147157,5,2022-07-09,False,True
5925188,0.07948734210905783,5,2022-07-10,True,True
5925202,0.6164711191520713,5,2022-07-10,True,True
5925199,0.0,5,2022-07-10,True,True
5925205,0.0,5,2022-07-10,True,True
5925203,0.07766317599310707,5,2022-07-10,True,True
5925187,0.062092454501976965,5,2022-07-10,True,True
5925198,0.10847572952680974,5,2022-07-16,False,True
5925197,0.15298395758737995,5,2022-07-16,False,True
5925190,0.584403107424953,5,2022-07-16,False,True
5925195,0.06768698877317057,5,2022-07-17,False,True
5925194,0.11542038582649704,5,2022-07-17,False,True
5925191,0.22533230040811425,5,2022-07-17,False,True
5925196,0.2578216107724138,5,2022-07-17,False,True
5925193,0.09542054337553266,5,2022-07-17,False,True
5925189,0.18281747135715434,5,2022-07-17,False,True
5925173,0.1588309895031225,5,2022-07-20,False,True
5925174,0.151006029362431,5,2022-07-20,False,True
5925169,0.14839757835759368,5,2022-07-20,False,True
5925150,0.121801141308409,5,2022-07-20,False,True
5925168,0.16672460664940753,5,2022-07-20,False,True
5925172,0.28264258001777454,5,2022-07-20,False,True
5925170,0.7378052692152789,5,2022-07-21,False,True
5925171,0.03489804733631859,5,2022-07-21,False,True
5925175,0.12045734717511519,5,2022-07-21,False,True
5925167,0.11858583792352448,5,2022-07-21,False,True
5925155,0.21355177991543808,5,2022-07-24,True,True
5925133,0.08883941661675814,5,2022-07-24,True,True
5925152,0.1967641878588598,5,2022-07-24,True,True
5925156,0.10347760832143763,5,2022-07-24,True,True
5925154,0.14060891518912613,5,2022-07-24,True,True
5925132,0.13276898033654408,5,2022-07-24,True,True
5925151,0.13167592612612083,5,2022-07-24,True,True
5925131,0.0,5,2022-07-24,True,True
5925122,0.07242725775569021,5,2022-07-30,False,True
5925123,0.05199856022078016,5,2022-07-30,False,True
5925118,0.769543601839839,5,2022-07-30,False,True
5925116,0.09424706473433123,5,2022-07-30,False,True
5925097,0.1313656936502839,5,2022-07-31,False,True
5925120,0.057712106014555106,5,2022-07-31,False,True
5925115,0.1044207979700204,5,2022-07-31,False,True
5925124,0.6122230037717803,5,2022-07-31,False,True
5925117,0.09194777944071288,5,2022-07-31,False,True
5925103,0.08946528008645256,5,2022-08-06,False,True
5925104,0.14121950347400056,5,2022-08-06,False,True
5925080,0.09362847954829347,5,2022-08-06,False,True
5925082,0.08617817404472766,5,2022-08-06,False,True
5925101,0.6241742778875164,5,2022-08-06,False,True
5925099,0.021264367086741506,5,2022-08-07,False,True
5925102,0.4863246768575451,5,2022-08-07,False,True
5925079,0.2453830768991937,5,2022-08-07,False,True
5925098,0.21439119261335712,5,2022-08-07,False,True
5925063,0.47262877411742565,5,2022-08-13,False,True
5925058,0.0,5,2022-08-13,False,True
5925065,0.48108792651786125,5,2022-08-13,False,True
5925059,0.047676858477520005,5,2022-08-14,True,True
5925066,0.18510988420075802,5,2022-08-14,True,True
5925062,0.10652859258812333,5,2022-08-14,True,True
5925056,0.22943732838377362,5,2022-08-14,True,True
5925057,0.013606697900477761,5,2022-08-14,True,True
5925084,0.11159419195914086,5,2022-08-14,True,True
5925061,0.1283763246562164,5,2022-08-14,True,True
5925036,0.3973371150952797,5,2022-08-20,False,True
5925037,0.6408627388116024,5,2022-08-20,False,True
5925043,0.01743706244672698,5,2022-08-21,True,True
5925041,0.23709603375593766,5,2022-08-21,True,True
5925025,0.20077666336826702,5,2022-08-21,True,True
5925045,0.1846630359337838,5,2022-08-21,True,True
5925044,0.21303985950998816,5,2022-08-21,True,True
5925040,0.21108221527038803,5,2022-08-21,True,True
5925042,0.0,5,2022-08-21,True,True
5925013,0.41308493668158236,5,2022-08-27,False,True
5925011,0.24960254922608985,5,2022-08-27,False,True
5925005,0.3626544644420574,5,2022-08-27,False,True
5925010,0.12645322581490775,5,2022-08-28,False,True
5925004,0.28408923998849295,5,2022-08-28,False,True
5925006,0.0,5,2022-08-28,False,True
5925008,0.23423564565611185,5,2022-08-28,False,True
5925012,0.08015664726255664,5,2022-08-28,False,True
5924989,0.17526977690716866,5,2022-09-03,False,True
5924993,0.34052216957877546,5,2022-09-03,False,True
5924986,0.29515306321769796,5,2022-09-03,False,True
5924984,0.25979671283134287,5,2022-09-03,False,True
5924985,0.35080113784216277,5,2022-09-04,False,True
5924987,0.25854739556743705,5,2022-09-04,False,True
5924990,0.05637074130330332,5,2022-09-04,False,True
5924991,0.20191508075167533,5,2022-09-04,False,True
5924992,0.26145918291514564,5,2022-09-04,False,True
5924946,0.16038782274819677,5,2022-09-10,False,True
5924945,0.8180200822267448,5,2022-09-10,False,True
5924970,0.07439335184948054,5,2022-09-10,False,True
5924972,0.22785150492147532,5,2022-09-11,False,True
5924948,0.1847268584529036,5,2022-09-11,False,True
5924973,0.0615924051435031,5,2022-09-11,False,True
5924949,0.11990685658233981,5,2022-09-11,False,True
5924971,0.2835088651915201,5,2022-09-11,False,True
5924947,0.11765578578532845,5,2022-09-11,False,True
5924958,0.6047675044341492,5,2022-09-17,False,True
5924954,0.5152331912003361,5,2022-09-17,False,True
5924952,0.06504220070426214,5,2022-09-18,True,True
5924956,0.20908694975747422,5,2022-09-18,True,True
5924951,0.06437598685144405,5,2022-09-18,True,True
5924950,0.0519674457174476,5,2022-09-18,True,True
5924955,0.019401262601677145,5,2022-09-18,True,True
5924953,0.36699784779143285,5,2022-09-18,True,True
5924922,0.3416381773166356,5,2022-09-18,True,True
5924900,0.19880836291757215,5,2022-09-28,False,True
5924899,0.3946643125805261,5,2022-09-28,False,True
5924905,0.15369760157608953,5,2022-09-28,False,True
5924924,0.384925543301055,5,2022-09-28,False,True
5924902,0.09280402893253083,5,2022-09-28,False,True
5924904,0.17577079603394985,5,2022-09-29,False,True
5924923,0.14811977811916874,5,2022-09-29,False,True
5924903,0.5919140060421284,5,2022-09-29,False,True
5924901,0.06345778151492598,5,2022-09-29,False,True
5924906,0.18627848329062052,5,2022-10-01,True,True
5924912,0.14953740793393314,5,2022-10-01,True,True
5924911,0.030019585424723473,5,2022-10-01,True,True
5924915,0.2284099953335512,5,2022-10-01,True,True
5924914,0.21257229853315765,5,2022-10-01,True,True
5924907,0.17842598464359857,5,2022-10-01,True,True
5924913,0.15512173782394656,5,2022-10-01,True,True
5924921,0.07712340281723856,5,2022-10-05,False,True
5924878,0.11110556435844515,5,2022-10-05,False,True
5924877,0.2987957100653832,5,2022-10-05,False,True
5924918,0.5228835510744828,5,2022-10-05,False,True
5924880,0.1047973719720938,5,2022-10-05,False,True
5924917,0.12191170230406383,5,2022-10-06,False,True
5924920,0.30899141325176405,5,2022-10-06,False,True
5924919,0.08250000597262469,5,2022-10-06,False,True
5924916,0.2831057602442789,5,2022-10-06,False,True
5924879,0.18704179787793318,5,2022-10-06,False,True
5924884,1.4565220942696655,5,2022-10-09,True,True
5924886,0.0570487828399205,5,2022-10-09,True,True
5924887,0.03617267218662994,5,2022-10-09,True,True
5924883,0.02565661902047234,5,2022-10-09,True,True
5924881,0.04882357971586351,5,2022-10-09,True,True
5924890,0.022860817699997156,5,2022-10-09,True,True
5924882,0.03949714480210013,5,2022-10-09,True,True
5924888,0.0004791480576159923,5,2022-10-10,False,True
6869837,1.48854491429465,5,2022-10-10,False,True
5924852,0.5973595615115028,5,2022-10-15,False,True
5924853,0.6483964661707737,5,2022-10-15,False,True
5924858,0.1856508754408289,5,2022-10-16,False,True
5924855,0.1538652069300605,5,2022-10-16,False,True
5924856,0.1444351319014127,5,2022-10-16,False,True
5924857,0.15527619078313795,5,2022-10-16,False,True
5924861,0.2664835104027692,5,2022-10-16,False,True
5924860,0.18091892864599782,5,2022-10-16,False,True
5924831,0.20708750317606545,5,2022-10-22,False,True
5924829,0.5266973642346287,5,2022-10-22,False,True
5924833,0.4654798163888156,5,2022-10-22,False,True
5924832,0.2493430563126816,5,2022-10-23,False,True
5924830,0.2678556505815209,5,2022-10-23,False,True
5924834,0.15054818319048735,5,2022-10-23,False,True
5924836,0.17165446756429742,5,2022-10-23,False,True
5924838,0.28321898929947525,5,2022-10-23,False,True
5924837,0.26339101175620994,5,2022-10-23,False,True
5924782,0.859637673452209,5,2022-10-26,False,True
5924807,0.42959604492636905,5,2022-10-26,False,True
5924810,0.03491904547530974,5,2022-10-26,False,True
5924809,0.13993168833795447,5,2022-10-27,True,True
5924813,0.16447860148916627,5,2022-10-27,True,True
5924811,0.19185331954074658,5,2022-10-27,True,True
5924812,0.10259050970012326,5,2022-10-27,True,True
5924808,0.34734127410793714,5,2022-10-27,True,True
5924806,0.21486909147875902,5,2022-10-27,True,True
5924781,0.199455822788778,5,2022-10-27,True,True
5924785,0.06220070177159365,5,2022-11-02,False,True
5924783,0.06730481946987545,5,2022-11-02,False,True
5924792,0.8978628291572072,5,2022-11-02,False,True
5924790,0.09503364942508155,5,2022-11-02,False,True
5924791,0.06711347239354647,5,2022-11-02,False,True
5924788,0.13047260178471223,5,2022-11-02,False,True
5924784,0.32948940236319796,5,2022-11-03,False,True
5924786,1.0840906622407653,5,2022-11-03,False,True
5924794,0.09966492200936192,5,2022-11-05,False,True
5924797,0.7006200192443549,5,2022-11-05,False,True
5924800,0.20515494796378902,5,2022-11-05,False,True
5924795,0.056281832534693974,5,2022-11-05,False,True
5924796,0.2710689572923782,5,2022-11-05,False,True
5924798,0.3793798827852557,5,2022-11-06,False,True
5924802,0.2568152113709697,5,2022-11-06,False,True
5924799,0.3369541962424193,5,2022-11-06,False,True
5924801,0.1879601442816634,5,2022-11-06,False,True
5924762,0.23854350950168152,5,2022-11-09,False,True
5924768,0.16417159762803027,5,2022-11-09,False,True
5924769,0.21966579601907965,5,2022-11-09,False,True
5924761,0.6409826353819075,5,2022-11-09,False,True
5924766,0.02362174845514877,5,2022-11-09,False,True
5924767,0.25546167606784026,5,2022-11-10,False,True
5924765,0.2388254431847417,5,2022-11-10,False,True
5924763,0.3152700012887087,5,2022-11-10,False,True
5924760,0.501542333321348,5,2022-11-10,False,True
5924764,0.020863579066703938,5,2022-11-10,False,True
5924770,,5,2022-11-13,True,False
5924759,,5,2022-11-13,True,False
5924756,,5,2022-11-13,True,False
5924773,,5,2022-11-13,True,False
5924758,,5,2022-11-13,True,False
5924757,,5,2022-11-13,True,False
5924755,,5,2022-11-13,True,False
5924772,,5,2022-11-13,True,False
5924754,,5,2022-11-13,True,False
